  0.000000000000000E+000  0.000000000000000E+000  -2.00000000000000     
  0.000000000000000E+000  0.196349540849362       -1.98078528040323     
  0.000000000000000E+000  0.392699081698724       -1.92387953251129     
  0.000000000000000E+000  0.589048622548086       -1.83146961230255     
  0.000000000000000E+000  0.785398163397448       -1.70710678118655     
  0.000000000000000E+000  0.981747704246810       -1.55557023301960     
  0.000000000000000E+000   1.17809724509617       -1.38268343236509     
  0.000000000000000E+000   1.37444678594553       -1.19509032201613     
  0.000000000000000E+000   1.57079632679490       -1.00000000000000     
  0.000000000000000E+000   1.76714586764426      -0.804909677983872     
  0.000000000000000E+000   1.96349540849362      -0.617316567634910     
  0.000000000000000E+000   2.15984494934298      -0.444429766980398     
  0.000000000000000E+000   2.35619449019234      -0.292893218813453     
  0.000000000000000E+000   2.55254403104171      -0.168530387697455     
  0.000000000000000E+000   2.74889357189107      -7.612046748871337E-002
  0.000000000000000E+000   2.94524311274043      -1.921471959676957E-002
  0.000000000000000E+000   3.14159265358979       0.000000000000000E+000
  0.000000000000000E+000   3.33794219443916      -1.921471959676957E-002
  0.000000000000000E+000   3.53429173528852      -7.612046748871326E-002
  0.000000000000000E+000   3.73064127613788      -0.168530387697455     
  0.000000000000000E+000   3.92699081698724      -0.292893218813452     
  0.000000000000000E+000   4.12334035783660      -0.444429766980398     
  0.000000000000000E+000   4.31968989868597      -0.617316567634910     
  0.000000000000000E+000   4.51603943953533      -0.804909677983871     
  0.000000000000000E+000   4.71238898038469       -1.00000000000000     
  0.000000000000000E+000   4.90873852123405       -1.19509032201613     
  0.000000000000000E+000   5.10508806208341       -1.38268343236509     
  0.000000000000000E+000   5.30143760293278       -1.55557023301960     
  0.000000000000000E+000   5.49778714378214       -1.70710678118655     
  0.000000000000000E+000   5.69413668463150       -1.83146961230255     
  0.000000000000000E+000   5.89048622548086       -1.92387953251129     
  0.000000000000000E+000   6.08683576633022       -1.98078528040323     
 
  0.196349540849362       0.000000000000000E+000  -1.98078528040323     
  0.196349540849362       0.196349540849362       -1.96157056080646     
  0.196349540849362       0.392699081698724       -1.90466481291452     
  0.196349540849362       0.589048622548086       -1.81225489270578     
  0.196349540849362       0.785398163397448       -1.68789206158978     
  0.196349540849362       0.981747704246810       -1.53635551342283     
  0.196349540849362        1.17809724509617       -1.36346871276832     
  0.196349540849362        1.37444678594553       -1.17587560241936     
  0.196349540849362        1.57079632679490      -0.980785280403231     
  0.196349540849362        1.76714586764426      -0.785694958387102     
  0.196349540849362        1.96349540849362      -0.598101848038141     
  0.196349540849362        2.15984494934298      -0.425215047383629     
  0.196349540849362        2.35619449019234      -0.273678499216683     
  0.196349540849362        2.55254403104171      -0.149315668100685     
  0.196349540849362        2.74889357189107      -5.690574789194380E-002
  0.196349540849362        2.94524311274043       0.000000000000000E+000
  0.196349540849362        3.14159265358979       1.921471959676957E-002
  0.196349540849362        3.33794219443916       0.000000000000000E+000
  0.196349540849362        3.53429173528852      -5.690574789194369E-002
  0.196349540849362        3.73064127613788      -0.149315668100685     
  0.196349540849362        3.92699081698724      -0.273678499216683     
  0.196349540849362        4.12334035783660      -0.425215047383628     
  0.196349540849362        4.31968989868597      -0.598101848038140     
  0.196349540849362        4.51603943953533      -0.785694958387102     
  0.196349540849362        4.71238898038469      -0.980785280403230     
  0.196349540849362        4.90873852123405       -1.17587560241936     
  0.196349540849362        5.10508806208341       -1.36346871276832     
  0.196349540849362        5.30143760293278       -1.53635551342283     
  0.196349540849362        5.49778714378214       -1.68789206158978     
  0.196349540849362        5.69413668463150       -1.81225489270578     
  0.196349540849362        5.89048622548086       -1.90466481291452     
  0.196349540849362        6.08683576633022       -1.96157056080646     
 
  0.392699081698724       0.000000000000000E+000  -1.92387953251129     
  0.392699081698724       0.196349540849362       -1.90466481291452     
  0.392699081698724       0.392699081698724       -1.84775906502257     
  0.392699081698724       0.589048622548086       -1.75534914481383     
  0.392699081698724       0.785398163397448       -1.63098631369783     
  0.392699081698724       0.981747704246810       -1.47944976553089     
  0.392699081698724        1.17809724509617       -1.30656296487638     
  0.392699081698724        1.37444678594553       -1.11896985452741     
  0.392699081698724        1.57079632679490      -0.923879532511287     
  0.392699081698724        1.76714586764426      -0.728789210495158     
  0.392699081698724        1.96349540849362      -0.541196100146197     
  0.392699081698724        2.15984494934298      -0.368309299491685     
  0.392699081698724        2.35619449019234      -0.216772751324739     
  0.392699081698724        2.55254403104171      -9.240992020874128E-002
  0.392699081698724        2.74889357189107       0.000000000000000E+000
  0.392699081698724        2.94524311274043       5.690574789194380E-002
  0.392699081698724        3.14159265358979       7.612046748871337E-002
  0.392699081698724        3.33794219443916       5.690574789194380E-002
  0.392699081698724        3.53429173528852       1.110223024625157E-016
