 (-1.126262998577596E-016,-6.053583971311755E-017)
 (4.704328347981619E-017,-2.714705921226198E-017)
 (2.104170305501624E-016,-4.855114580438226E-017)
 (5.171422684039869E-017,-6.585458549832022E-017)
 (-4.925170303090336E-017,3.687376351586519E-017)
 (-1.398897449274900E-017,0.000000000000000E+000)
 
 (-8.19458692335228,0.000000000000000E+000)
 (-16.0257310253409,2.373999502001272E-015)
 (-1.677990488129782E-016,1.169072616936694E-015)
 (-1.311714184088947E-016,-1.165750254916689E-016)
 (1.059828694229879E-016,1.082675503534832E-016)
 (-2.910936921454505E-017,1.636139081580128E-016)
 (7.894111694143645E-018,-9.406612328515126E-017)
 (-1.675404547988278E-016,1.576380097479567E-016)
 (4.127943486704797E-017,-1.283534419064885E-017)
 (-1.881444083877149E-016,4.359485209296585E-017)
 (-6.385540066574958E-017,-1.039158544567788E-016)
 (-1.110806865353215E-016,-6.150810502522116E-017)
 (4.668780865511285E-017,-2.700283261853539E-017)
 (2.106682082156727E-016,-5.029462172443207E-017)
 (5.117285424401419E-017,-6.552517578376693E-017)
 (-3.718130033538354E-017,3.853772708983640E-017)
 (-1.269345731197116E-017,0.000000000000000E+000)
 
 (-1.32579701482313,0.000000000000000E+000)
 (-16.0257310253413,2.368331644912549E-015)
 (-1.726341148144267E-016,1.168290124209204E-015)
 (-1.216735044653050E-016,-1.209049110499297E-016)
 (1.024598358359392E-016,1.057366596852470E-016)
 (-2.588374461005397E-017,1.614113165824952E-016)
 (5.998656454512308E-018,-9.552829900020648E-017)
 (-1.670145382794905E-016,1.568798679528695E-016)
 (4.021595415194544E-017,-1.304546983207344E-017)
 (-1.884970659595068E-016,4.261347415261234E-017)
 (-6.328990233260122E-017,-1.024851922174992E-016)
 (-1.094718195561909E-016,-6.198982877070794E-017)
 (4.727581986396973E-017,-2.687438888048930E-017)
 (2.121758698065053E-016,-5.071425009399489E-017)
 (5.219119757539526E-017,-6.434616400656671E-017)
 (-3.543896683581010E-017,3.878230570450022E-017)
 (-1.080866601954854E-017,0.000000000000000E+000)
 
 (5.54299289370603,0.000000000000000E+000)
 (-16.0257310253417,2.368072272496260E-015)
 (-1.802873602246792E-016,1.170997063827282E-015)
 (-1.104225612158388E-016,-1.232803952669631E-016)
 (9.450371860419429E-017,1.068866438867492E-016)
 (-2.321376496577955E-017,1.579859298938007E-016)
 (2.653164817024196E-018,-9.725763825004664E-017)
 (-1.674912262543832E-016,1.592182231226784E-016)
 (3.880805721047426E-017,-1.580511276458411E-017)
 (-1.881689469675631E-016,4.224854614052728E-017)
 (-6.174926944641819E-017,-1.016160138971717E-016)
 (-1.113548049838481E-016,-6.347972118779739E-017)
 (4.796971404364815E-017,-2.695002300731290E-017)
 (2.119019708743193E-016,-5.134710412778598E-017)
 (5.267126422553941E-017,-6.313988877794516E-017)
 (-3.712232543266317E-017,3.857641479986230E-017)
 (-8.807363550131064E-018,0.000000000000000E+000)
 
 (12.1714862069991,0.000000000000000E+000)
 (-16.0257310253420,2.373211417215904E-015)
 (-1.814510013105018E-016,1.174345407399207E-015)
 (-1.050244055577003E-016,-1.197461921445346E-016)
 (9.240553062687479E-017,1.087377188547258E-016)
 (-1.920190335657994E-017,1.574108704156493E-016)
 (2.133011877535891E-018,-1.002151782351165E-016)
 (-1.697379002520978E-016,1.641371460571673E-016)
 (3.797161965071256E-017,-1.593291231988517E-017)
 (-1.863757877487254E-016,4.590808279900529E-017)
 (-6.102807983145691E-017,-1.007572601202253E-016)
 (-1.135516478150632E-016,-6.349523692592536E-017)
 (4.793059323889139E-017,-2.686113669930690E-017)
 (2.116807876022045E-016,-4.975532114024492E-017)
 (5.239135077731218E-017,-6.355162895287329E-017)
 (-4.890011998677606E-017,3.710440302933438E-017)
 (-7.793446374892418E-018,0.000000000000000E+000)
 
 (18.3286207932148,0.000000000000000E+000)
 (-16.0257310253422,2.392507090747577E-015)
 (-1.763021918787790E-016,1.174564651267706E-015)
 (-1.048565945396534E-016,-1.186068546524319E-016)
 (1.022430403472419E-016,1.093476193097649E-016)
 (-1.977797255691720E-017,1.579779274676535E-016)
 (3.795999581482860E-018,-1.037721372066152E-016)
 (-1.698331367916831E-016,1.635981925608690E-016)
 (4.459428357967728E-017,-1.368446760855822E-017)
 (-1.863697766150198E-016,4.638201627017227E-017)
 (-5.913197962342889E-017,-1.018144202599628E-016)
 (-1.134012404649554E-016,-6.328171120630675E-017)
 (4.827854939005215E-017,-2.933085300873321E-017)
 (2.118992026877048E-016,-4.960409100343285E-017)
 (5.027441772249540E-017,-6.288540290867579E-017)
 (-4.894677686259705E-017,3.709530912403630E-017)
 (-3.711245792859177E-018,0.000000000000000E+000)
 
 (23.8014485720527,0.000000000000000E+000)
 (-16.0257310253424,2.426700815003966E-015)
 (-1.675507432971218E-016,1.177062897894113E-015)
 (-1.098625656498389E-016,-1.194783568121096E-016)
 (1.297789275395157E-016,1.005130994401510E-016)
 (-2.545401716773689E-017,1.601911351167704E-016)
 (4.320583081924938E-018,-9.671998407928404E-017)
 (-1.679302494980112E-016,1.567337448636879E-016)
 (3.767930794890600E-017,-4.562889208000021E-018)
 (-1.881365458707672E-016,4.480313316354436E-017)
 (-5.754923112771384E-017,-1.042172590080678E-016)
 (-1.104356445405525E-016,-6.217483552210080E-017)
 (5.020157910751488E-017,-3.423079362792186E-017)
 (2.133572573154762E-016,-5.033946691685692E-017)
 (5.377508720212259E-017,-6.530940833734951E-017)
 (-3.744713056555557E-017,3.851310693654656E-017)
 (-1.447402838228213E-017,0.000000000000000E+000)
 
 (28.4033189900559,0.000000000000000E+000)
 (-16.0257310253425,2.468546118405594E-015)
 (-1.605691572056709E-016,1.160784915221405E-015)
 (-1.134147618721709E-016,-1.179146221529432E-016)
 (1.326884734370858E-016,1.012718164488607E-016)
 (-2.702348079151231E-017,1.600969777236560E-016)
 (5.123081220651756E-018,-9.642038292461991E-017)
 (-1.685040963425294E-016,1.570108209672546E-016)
 (3.763881040321829E-017,-4.567089223474354E-018)
 (-1.883608304249318E-016,4.479412195717858E-017)
 (-5.768623965931442E-017,-1.043597943291883E-016)
 (-1.096802373205054E-016,-6.265171050034153E-017)
 (5.023604675273479E-017,-3.407760314826501E-017)
 (2.130808434525884E-016,-4.991526049475521E-017)
 (5.384048827892719E-017,-6.526700287165696E-017)
 (-3.732865867812212E-017,3.841398531560179E-017)
 (-1.464878668816258E-017,0.000000000000000E+000)
 
 (31.9810518967062,0.000000000000000E+000)
 (-16.0257310253427,2.519651092495070E-015)
 (-1.542945504102417E-016,1.123252527947954E-015)
 (-1.190884734948778E-016,-1.169474820279724E-016)
 (1.126760505664207E-016,1.120682164695979E-016)
 (-2.232249116365958E-017,1.599897468669346E-016)
 (7.194284790752665E-018,-1.025034362296943E-016)
 (-1.724784670829206E-016,1.648754633461651E-016)
 (4.439179585127903E-017,-1.370546768590646E-017)
 (-1.875787108778264E-016,4.633344423974472E-017)
 (-5.992188407177540E-017,-1.026361886773600E-016)
 (-1.123437458037380E-016,-6.381797690783403E-017)
 (4.849963222748076E-017,-2.834825655643689E-017)
 (2.124354581933738E-016,-5.033653436420689E-017)
 (5.072226853867340E-017,-6.259502049661920E-017)
 (-4.812202645898586E-017,3.640526696564301E-017)
 (-4.934553933991880E-018,0.000000000000000E+000)
 
 (34.4208241717035,0.000000000000000E+000)
 (-16.0257310253428,2.590540189993240E-015)
 (-1.410668405510692E-016,1.080187337802567E-015)
 (-1.347329754018000E-016,-1.174318721313566E-016)
 (1.164735210577275E-016,1.150138850841693E-016)
 (-2.498319656916793E-017,1.633168914610170E-016)
 (1.232271967986222E-017,-9.641099717105517E-017)
 (-1.787132178958764E-016,1.684707867572646E-016)
 (3.720216628287526E-017,-1.601271261378499E-017)
 (-1.914589429953089E-016,4.570385401698947E-017)
 (-6.465525578438150E-017,-1.045307527858551E-016)
 (-1.089020512793175E-016,-6.575929127522879E-017)
 (4.909311529049888E-017,-2.169434014057325E-017)
 (2.149939838020221E-016,-5.432730980010591E-017)
 (5.494487337032359E-017,-6.189594803618351E-017)
 (-4.410178414815741E-017,3.308978963304949E-017)
 (-1.495853691577821E-017,0.000000000000000E+000)
 
 (35.6525438836466,0.000000000000000E+000)
 (-16.0257310253428,2.632574535802373E-015)
 (-1.329872092707603E-016,1.057971867732425E-015)
 (-1.423334256077019E-016,-1.150530222951262E-016)
 (1.170779576061629E-016,1.168489899071349E-016)
 (-2.621816552850129E-017,1.644914013586449E-016)
 (1.456823056359218E-017,-9.429410929565403E-017)
 (-1.801241368665165E-016,1.693043538053069E-016)
 (3.593273146752952E-017,-1.610331386287324E-017)
 (-1.921549480255581E-016,4.568077553837162E-017)
 (-6.561220844669280E-017,-1.047135532404404E-016)
 (-1.083605007135667E-016,-6.593869517568382E-017)
 (4.902813897418786E-017,-2.062539624670226E-017)
 (2.154006713856797E-016,-5.490648115817716E-017)
 (5.553701577358033E-017,-6.178318424002315E-017)
 (-4.358352706592938E-017,3.245409037523464E-017)
 (-1.633252974798908E-017,0.000000000000000E+000)
 
 (35.6525438836487,0.000000000000000E+000)
 (-16.0257310253429,2.647369486258782E-015)
 (-1.288256059489321E-016,1.053224013803098E-015)
 (-1.444516377523341E-016,-1.090091155489321E-016)
 (1.148434309442023E-016,1.186485104554062E-016)
 (-2.712511197532096E-017,1.645572508800466E-016)
 (1.670319958459892E-017,-9.353919268887403E-017)
 (-1.789825486634688E-016,1.687180568587401E-016)
 (3.804462177453977E-017,-1.415847393136876E-017)
 (-1.913303037201748E-016,4.620904707095178E-017)
 (-6.543906724212969E-017,-1.036901003611569E-016)
 (-1.090342542269575E-016,-6.491433934378427E-017)
 (4.808286025819343E-017,-2.149182213496887E-017)
 (2.151451928465719E-016,-5.419551792394546E-017)
 (5.477711704840358E-017,-6.182284118923575E-017)
 (-4.451414321237473E-017,3.197980172694206E-017)
 (-1.455250375946706E-017,0.000000000000000E+000)
 
 (34.4444913205965,0.000000000000000E+000)
 (-16.0257310253429,2.635493603011402E-015)
 (-1.279484642048675E-016,1.065220958293259E-015)
 (-1.418015780636159E-016,-9.726298799848364E-017)
 (1.084609856587524E-016,1.214665814603900E-016)
 (-2.851018390567404E-017,1.635729710001201E-016)
 (2.136353023900127E-017,-9.321420229362172E-017)
 (-1.734507025009339E-016,1.657680637446937E-016)
 (4.776161781793290E-017,-6.288512956267896E-018)
 (-1.870139612223970E-016,4.855133300650205E-017)
 (-6.365703322067375E-017,-9.863017146803374E-017)
 (-1.130194536390720E-016,-5.949930889924910E-017)
 (4.302989573013629E-017,-2.725178082386295E-017)
 (2.132917458225643E-016,-4.959020497943877E-017)
 (4.974126998636084E-017,-6.216750926968629E-017)
 (-5.058033411677413E-017,2.978799574172326E-017)
 (-2.498354996111919E-018,0.000000000000000E+000)
 
 (32.0984781258913,0.000000000000000E+000)
 (-16.0257310253430,2.613611536980284E-015)
 (-1.339336209032846E-016,1.080676673792197E-015)
 (-1.339818681910898E-016,-9.589865673762580E-017)
 (9.920650675311085E-017,1.219393558066699E-016)
 (-2.468448622909676E-017,1.610256294064647E-016)
 (1.564468538109838E-017,-1.001751502793934E-016)
 (-1.717443598054135E-016,1.660388768429038E-016)
 (5.027564277815984E-017,-1.099557789370479E-017)
 (-1.860101166941598E-016,4.797266145625546E-017)
 (-6.089259188017912E-017,-9.991949739539716E-017)
 (-1.139530919073876E-016,-6.171216327414961E-017)
 (4.584477938405394E-017,-2.834356737175570E-017)
 (2.121036365584219E-016,-4.927937174276596E-017)
 (4.897692127384478E-017,-6.213480721595736E-017)
 (-5.157167417590978E-017,3.431671280668778E-017)
 (-4.376262171983637E-019,0.000000000000000E+000)
 
 (28.7283274198330,0.000000000000000E+000)
 (-16.0257310253430,2.615124441545803E-015)
 (-1.298659075928242E-016,1.084117798575104E-015)
 (-1.411529277673454E-016,-8.889112233160876E-017)
 (1.058716451225856E-016,1.203437782943563E-016)
 (-3.031996541897904E-017,1.628334173349240E-016)
 (2.341621641734130E-017,-9.208602691883124E-017)
 (-1.711166170777500E-016,1.639132565393196E-016)
 (5.061474657567522E-017,-3.451729712195680E-018)
 (-1.859194003743322E-016,4.914310266306386E-017)
 (-6.331024104846049E-017,-9.731434503029733E-017)
 (-1.137884289550213E-016,-5.814858359931824E-017)
 (4.192532604212153E-017,-2.849477421768260E-017)
 (2.129039956799537E-016,-4.866571763976602E-017)
 (4.883772137356025E-017,-6.230422525427563E-017)
 (-5.141542698373292E-017,2.926471621830312E-017)
 (-1.274023070798958E-019,0.000000000000000E+000)
 
 (24.4872193529401,0.000000000000000E+000)
 (-16.0257310253430,2.605848387875618E-015)
 (-1.329524060989940E-016,1.093894566999414E-015)
 (-1.429357025879745E-016,-8.944355668200518E-017)
 (1.081479493033845E-016,1.157451812565548E-016)
 (-3.235331655440635E-017,1.624207842234765E-016)
 (2.334288631337743E-017,-8.988995923917418E-017)
 (-1.705569219243810E-016,1.620225379071572E-016)
 (4.945713680549922E-017,-2.811340955072298E-018)
 (-1.865249838711449E-016,4.880702276311034E-017)
 (-6.378647531570943E-017,-9.741970465503315E-017)
 (-1.129645950817008E-016,-5.801059260487928E-017)
 (4.210248407277407E-017,-2.822165382574252E-017)
 (2.129493873547236E-016,-4.896020230562932E-017)
 (4.949338245731633E-017,-6.262232332740766E-017)
 (-4.949260826348592E-017,2.886023392509432E-017)
 (-3.267876252830923E-019,0.000000000000000E+000)
 
 (19.5618044786692,0.000000000000000E+000)
 (-16.0257310253431,2.585426902429252E-015)
 (-1.436630078401790E-016,1.111495403431099E-015)
 (-1.399310961163742E-016,-9.774216373931385E-017)
 (1.073688474125299E-016,1.054497689164107E-016)
 (-3.259190317799172E-017,1.594209571969859E-016)
 (1.533415929303151E-017,-9.087560931582418E-017)
 (-1.691642662539677E-016,1.573230054956712E-016)
 (4.448759392727412E-017,-7.793634108095499E-018)
 (-1.892743211370962E-016,4.616113008463780E-017)
 (-6.363825714441562E-017,-1.005269342847447E-016)
 (-1.089185273868421E-016,-6.086888092409464E-017)
 (4.698110882694934E-017,-2.659171484961802E-017)
 (2.124060785286420E-016,-5.124150517394927E-017)
 (5.346673040369570E-017,-6.431306617982766E-017)
 (-3.818583597931211E-017,3.150088078189999E-017)
 (-1.833323444616365E-018,0.000000000000000E+000)
 
 (14.1650308773209,0.000000000000000E+000)
 (-16.0257310253431,2.544514681746920E-015)
 (-1.416745860476548E-016,1.136822643998605E-015)
 (-1.437053626128412E-016,-1.058912206377023E-016)
 (1.126770342463932E-016,1.066008625898485E-016)
 (-3.578984049059114E-017,1.618603691979876E-016)
 (9.663558345598909E-018,-9.440420652122691E-017)
 (-1.722348887810358E-016,1.624865412239312E-016)
 (4.288806663772347E-017,-1.124216102414023E-017)
 (-1.932006621202745E-016,4.655802609379081E-017)
 (-6.195015486553111E-017,-1.012665773438004E-016)
 (-1.102018474106051E-016,-6.492312721517860E-017)
 (4.649775053533440E-017,-2.910783220297038E-017)
 (2.133024340123883E-016,-5.317304220896431E-017)
 (5.054664966369063E-017,-6.455285705209158E-017)
 (-4.118667172520077E-017,3.908724841152567E-017)
 (-1.067315304241242E-017,0.000000000000000E+000)
 
 (8.52796068073621,0.000000000000000E+000)
 (-16.0257310253431,2.507221043811393E-015)
 (-1.490541310654860E-016,1.150281684389013E-015)
 (-1.405575428606628E-016,-1.108460416252013E-016)
 (1.107953154845807E-016,1.027517228860320E-016)
 (-3.076794902706385E-017,1.632304870777800E-016)
 (8.595808721015081E-018,-9.438440437766294E-017)
 (-1.684487691508760E-016,1.578649508497256E-016)
 (4.145950035775025E-017,-1.149345830870618E-017)
 (-1.897097700678259E-016,4.365272673588367E-017)
 (-6.331978344928940E-017,-1.023039834026873E-016)
 (-1.091472888644972E-016,-6.223605492069982E-017)
 (4.682826171268345E-017,-2.723953342495912E-017)
 (2.125091502846397E-016,-5.102386810074892E-017)
 (5.186708263624258E-017,-6.454056630941135E-017)
 (-3.614106914351247E-017,3.887068134602468E-017)
 (-1.084249145033715E-017,0.000000000000000E+000)
 
 (2.89089048415140,0.000000000000000E+000)
 (-16.0257310253431,2.480673332257914E-015)
 (-1.556620167194485E-016,1.164488535409345E-015)
 (-1.420217624267512E-016,-1.104560109435396E-016)
 (1.093633240073246E-016,1.008349225578214E-016)
 (-3.064307418574707E-017,1.649947968829593E-016)
 (9.284552944028432E-018,-9.321947556469337E-017)
 (-1.679741066325039E-016,1.579256629547268E-016)
 (4.217361026300323E-017,-1.119024983756927E-017)
 (-1.884366833382269E-016,4.384787871539214E-017)
 (-6.379690973025142E-017,-1.034017645281798E-016)
 (-1.105749221574632E-016,-6.132319543683087E-017)
 (4.573659675078467E-017,-2.682199396771374E-017)
 (2.111550921695911E-016,-5.022203159877705E-017)
 (5.140212273181537E-017,-6.524902533840622E-017)
 (-3.730258649143387E-017,3.855375110086577E-017)
 (-1.103062040437792E-017,0.000000000000000E+000)
 
 (-2.50588311719739,0.000000000000000E+000)
 (-16.0257310253431,2.463851333419608E-015)
 (-1.643967879587562E-016,1.177885153534753E-015)
 (-1.400310350668124E-016,-1.045896645487282E-016)
 (1.164406173167822E-016,9.607419671731942E-017)
 (-2.674370254679709E-017,1.687215222047190E-016)
 (9.977442573505396E-018,-9.203383854229472E-017)
 (-1.700467803162923E-016,1.627664130607020E-016)
 (4.162976842839343E-017,-7.585989361808669E-018)
 (-1.863384946722032E-016,4.760993051639930E-017)
 (-6.402768968158114E-017,-1.010785667700687E-016)
 (-1.103657977713254E-016,-5.934451468351759E-017)
 (4.234077723810799E-017,-2.580281559218469E-017)
 (2.128409443118022E-016,-4.783045432824742E-017)
 (5.337904865760540E-017,-6.404532192527686E-017)
 (-4.927265670036257E-017,3.688091614699726E-017)
 (-3.978127616409341E-018,0.000000000000000E+000)
 
 (-7.43129799146905,0.000000000000000E+000)
 (-16.0257310253431,2.464669104541593E-015)
 (-1.675435090618973E-016,1.195288284100478E-015)
 (-1.383335880258610E-016,-1.043324578036262E-016)
 (1.253202370085741E-016,9.121469406979513E-017)
 (-2.771519120580534E-017,1.676288723707906E-016)
 (4.756894260173880E-018,-9.121935342818051E-017)
 (-1.704652576480522E-016,1.642229128398787E-016)
 (3.874029118470077E-017,-2.032673156491414E-018)
 (-1.859383169016743E-016,4.797384398973966E-017)
 (-6.215752530210976E-017,-1.028719824625988E-016)
 (-1.128789840657827E-016,-6.023838490471740E-017)
 (4.446000820585318E-017,-3.228942278344444E-017)
 (2.110400695492275E-016,-4.815170472365992E-017)
 (5.207961099035402E-017,-6.562706324703484E-017)
 (-5.098741970809114E-017,3.578564000466624E-017)
 (-1.283814529407759E-017,0.000000000000000E+000)
 
 (-11.6724060583630,0.000000000000000E+000)
 (-16.0257310253431,2.483158072109474E-015)
 (-1.638984740819381E-016,1.196689835203512E-015)
 (-1.349145712009949E-016,-1.048417278529506E-016)
 (1.240827094162628E-016,9.050154854307849E-017)
 (-3.061650844322241E-017,1.678634450985061E-016)
 (8.913462049664362E-018,-9.036615941998727E-017)
 (-1.699032115364840E-016,1.646398638287377E-016)
 (4.484725849771404E-017,-5.447032641577644E-019)
 (-1.862796528653683E-016,4.580943807548065E-017)
 (-6.619022473620821E-017,-9.868491154533530E-017)
 (-1.126168708432871E-016,-5.966795197748175E-017)
 (4.220876231272149E-017,-2.709464420896834E-017)
 (2.148343002415282E-016,-4.760653490894465E-017)
 (4.938163818325587E-017,-6.596465323274457E-017)
 (-4.924003016479659E-017,3.092890895245926E-017)
 (-4.566606335361095E-018,0.000000000000000E+000)
 
 (-15.0425567644225,0.000000000000000E+000)
 (-16.0257310253431,2.485786687871805E-015)
 (-1.700814832153847E-016,1.206951385048583E-015)
 (-1.368453401589364E-016,-1.122340903423418E-016)
 (1.291241421132582E-016,8.642524448720301E-017)
 (-3.445954133381346E-017,1.642953851386777E-016)
 (1.933304611896120E-018,-9.077529824515334E-017)
 (-1.674558492722376E-016,1.561279645730474E-016)
 (3.792253608711254E-017,-1.461399001399741E-019)
 (-1.881783571768169E-016,4.450390887811591E-017)
 (-6.163200372236985E-017,-1.035057892897038E-016)
 (-1.123309634634063E-016,-6.119687639334961E-017)
 (4.502183975132007E-017,-3.381622998496272E-017)
 (2.121033759412026E-016,-5.014298167365532E-017)
 (5.207870464049437E-017,-6.592165118133071E-017)
 (-3.710808109749734E-017,3.731250913854855E-017)
 (-1.456149271808930E-017,0.000000000000000E+000)
 
 (-17.3885699591293,0.000000000000000E+000)
 (-16.0257310253431,2.498337519737949E-015)
 (-1.698591198238070E-016,1.202986956824040E-015)
 (-1.378566519007840E-016,-1.147494579394604E-016)
 (1.262767035464961E-016,8.368970294295487E-017)
 (-3.364012202408332E-017,1.620680618983609E-016)
 (8.441659367800093E-019,-9.059748293338649E-017)
 (-1.667215224802199E-016,1.537823922806003E-016)
 (3.835874803804196E-017,-3.985633640185909E-020)
 (-1.886345133610193E-016,4.405305148577742E-017)
 (-6.152338655879017E-017,-1.040988888225937E-016)
 (-1.115913309580879E-016,-6.126698325195459E-017)
 (4.538265321134510E-017,-3.406927584977250E-017)
 (2.116056091079474E-016,-5.080013259836416E-017)
 (5.337374854199899E-017,-6.576800118849914E-017)
 (-3.501413804867102E-017,3.742293699917124E-017)
 (-1.431821216048002E-017,0.000000000000000E+000)
 
 (-18.5966225221833,0.000000000000000E+000)
 (-16.0257310253431,2.521292889137933E-015)
 (-1.631975310965666E-016,1.184193002270328E-015)
 (-1.382893799464107E-016,-1.132356623969943E-016)
 (1.138724028215916E-016,8.069248077414850E-017)
 (-2.742990184826650E-017,1.592016978801882E-016)
 (4.301359327114157E-018,-8.961317680882131E-017)
 (-1.665180976770358E-016,1.538271992741935E-016)
 (4.702831825236135E-017,-1.328544546729245E-020)
 (-1.887384171001104E-016,4.337923528608103E-017)
 (-6.556400694036493E-017,-1.021043479397459E-016)
 (-1.080968727100379E-016,-6.009638483805213E-017)
 (4.452309690150114E-017,-2.871773442693438E-017)
 (2.115177100835165E-016,-5.198509158166720E-017)
